| S.No | Skip List Time | Set Time | Closeness (%) |
| 1990 | 0.004044       | 0.002926 | 72.349891     |
| 1991 | 0.004117       | 0.004975 | 82.754186     |
| 1992 | 0.003467       | 0.004335 | 79.983237     |
| 1993 | 0.003543       | 0.003992 | 88.762582     |
| 1994 | 0.004269       | 0.003547 | 83.071341     |
| 1995 | 0.004129       | 0.003580 | 86.711149     |
| 1996 | 0.003618       | 0.005069 | 71.377888     |
| 1997 | 0.002859       | 0.003151 | 90.747734     |
| 1998 | 0.004254       | 0.004002 | 94.092460     |
| 1999 | 0.004453       | 0.003116 | 69.980852     |
| 2000 | 0.004183       | 0.003758 | 89.835825     |
| 2001 | 0.003210       | 0.003323 | 96.589984     |
| 2002 | 0.003561       | 0.002855 | 80.182137     |
| 2003 | 0.003194       | 0.003438 | 92.888628     |
| 2004 | 0.004069       | 0.003435 | 84.405463     |
| 2005 | 0.004693       | 0.003484 | 74.239017     |
| 2006 | 0.002843       | 0.002823 | 99.316356     |
| 2007 | 0.003313       | 0.002935 | 88.588287     |
| 2008 | 0.002694       | 0.002710 | 99.410317     |
| 2009 | 0.002727       | 0.002989 | 91.217699     |
| 2010 | 0.003165       | 0.002877 | 90.919220     |
| 2011 | 0.003123       | 0.002829 | 90.597211     |
| 2012 | 0.002826       | 0.003668 | 77.049915     |
| 2013 | 0.003066       | 0.002634 | 85.921889     |
| 2014 | 0.002927       | 0.002765 | 94.468994     |
| 2015 | 0.003196       | 0.002942 | 92.059353     |
| 2016 | 0.002926       | 0.002877 | 98.334401     |
| 2017 | 0.003398       | 0.002832 | 83.348758     |
| 2018 | 0.002689       | 0.002719 | 98.889583     |
| 2019 | 0.002873       | 0.002733 | 95.109937     |
| 2020 | 0.003018       | 0.003341 | 90.330290     |
| 2021 | 0.002783       | 0.002708 | 97.316162     |
| 2022 | 0.002735       | 0.002632 | 96.239964     |
| 2023 | 0.002794       | 0.003038 | 91.986281     |
| 2024 | 0.002789       | 0.002971 | 93.852115     |
| 2025 | 0.002740       | 0.002554 | 93.217713     |
| 2026 | 0.002862       | 0.003130 | 91.450497     |
| 2027 | 0.002970       | 0.002849 | 95.955283     |
| 2028 | 0.002711       | 0.002562 | 94.520145     |
| 2029 | 0.002730       | 0.002772 | 98.492399     |
| 2030 | 0.002857       | 0.002825 | 98.882790     |
| 2031 | 0.002966       | 0.002716 | 91.543257     |
| 2032 | 0.002889       | 0.003340 | 86.474030     |
| 2033 | 0.003100       | 0.003448 | 89.905378     |
| 2034 | 0.002631       | 0.002983 | 88.200387     |
| 2035 | 0.003156       | 0.002852 | 90.345559     |
| 2036 | 0.002689       | 0.002660 | 98.905696     |
| 2037 | 0.003054       | 0.002946 | 96.485190     |
| 2038 | 0.002612       | 0.002675 | 97.624686     |
| 2039 | 0.002749       | 0.002996 | 91.730434     |
| 2040 | 0.002877       | 0.002846 | 98.912846     |
| 2041 | 0.003055       | 0.002832 | 92.707061     |
| 2042 | 0.003090       | 0.003067 | 99.258183     |
| 2043 | 0.003160       | 0.002642 | 83.593905     |
| 2044 | 0.003194       | 0.003286 | 97.197365     |
| 2045 | 0.003672       | 0.003652 | 99.449770     |
| 2046 | 0.003234       | 0.003757 | 86.064422     |
| 2047 | 0.003425       | 0.003191 | 93.168094     |
| 2048 | 0.003037       | 0.003266 | 92.971801     |
| 2049 | 0.003184       | 0.002931 | 92.053271     |
| 2050 | 0.003099       | 0.003190 | 97.152037     |
| 2051 | 0.003185       | 0.003273 | 97.320584     |
| 2052 | 0.003032       | 0.002852 | 94.066161     |
| 2053 | 0.002734       | 0.002824 | 96.820014     |
| 2054 | 0.002902       | 0.003219 | 90.151681     |
| 2055 | 0.002996       | 0.002857 | 95.371369     |
| 2056 | 0.003290       | 0.002807 | 85.311853     |
| 2057 | 0.003131       | 0.002901 | 92.637887     |
| 2058 | 0.003077       | 0.003290 | 93.527343     |
| 2059 | 0.003343       | 0.003173 | 94.920536     |
| 2060 | 0.003324       | 0.003215 | 96.729126     |
| 2061 | 0.002622       | 0.003082 | 85.081986     |
| 2062 | 0.002738       | 0.002880 | 95.050833     |
| 2063 | 0.003273       | 0.002742 | 83.779574     |
| 2064 | 0.002963       | 0.003100 | 95.571705     |
| 2065 | 0.002884       | 0.002895 | 99.590566     |
| 2066 | 0.002940       | 0.002928 | 99.588523     |
| 2067 | 0.002985       | 0.003044 | 98.074852     |
| 2068 | 0.002654       | 0.002876 | 92.275565     |
| 2069 | 0.002878       | 0.002744 | 95.357382     |
| 2070 | 0.002832       | 0.002850 | 99.392742     |
| 2071 | 0.003294       | 0.002996 | 90.950799     |
| 2072 | 0.002805       | 0.002864 | 97.913730     |
| 2073 | 0.002858       | 0.002741 | 95.906676     |
| 2074 | 0.002734       | 0.002942 | 92.931782     |
| 2075 | 0.002826       | 0.003388 | 83.408252     |
| 2076 | 0.003054       | 0.002597 | 85.036180     |
| 2077 | 0.003817       | 0.003009 | 78.835707     |
| 2078 | 0.003269       | 0.002773 | 84.826414     |
| 2079 | 0.002861       | 0.003680 | 77.754840     |
| 2080 | 0.002770       | 0.002736 | 98.790319     |
| 2081 | 0.003841       | 0.003047 | 79.328271     |
| 2082 | 0.003089       | 0.003047 | 98.630312     |
| 2083 | 0.002882       | 0.002773 | 96.202325     |
| 2084 | 0.002978       | 0.002726 | 91.530703     |
| 2085 | 0.003353       | 0.002992 | 89.232958     |
| 2086 | 0.003482       | 0.002906 | 83.451161     |
| 2087 | 0.002737       | 0.002674 | 97.709850     |
| 2088 | 0.002704       | 0.002912 | 92.857653     |
| 2089 | 0.003759       | 0.003249 | 86.432419     |
| 2090 | 0.002814       | 0.002618 | 93.016489     |
| 2091 | 0.003298       | 0.002885 | 87.469016     |
| 2092 | 0.003725       | 0.003174 | 85.206429     |
| 2093 | 0.002923       | 0.003855 | 75.821563     |
| 2094 | 0.003754       | 0.003026 | 80.621622     |
| 2095 | 0.003048       | 0.002984 | 97.893574     |
| 2096 | 0.002881       | 0.002748 | 95.372042     |
| 2097 | 0.002770       | 0.003480 | 79.591779     |
| 2098 | 0.002978       | 0.003246 | 91.725685     |
| 2099 | 0.002808       | 0.003043 | 92.274291     |
| 2100 | 0.002734       | 0.002917 | 93.717682     |
| 2101 | 0.003337       | 0.002886 | 86.483167     |
| 2102 | 0.003084       | 0.002690 | 87.226156     |
| 2103 | 0.002923       | 0.002781 | 95.147145     |
| 2104 | 0.003152       | 0.003305 | 95.390935     |
| 2105 | 0.002936       | 0.002907 | 98.998907     |
| 2106 | 0.003003       | 0.003025 | 99.289867     |
| 2107 | 0.003132       | 0.003241 | 96.644001     |
| 2108 | 0.003120       | 0.002876 | 92.166125     |
| 2109 | 0.002771       | 0.002624 | 94.695032     |
| 2110 | 0.003696       | 0.003041 | 82.284415     |
| 2111 | 0.003096       | 0.002739 | 88.487684     |
| 2112 | 0.002807       | 0.003397 | 82.618374     |
| 2113 | 0.003201       | 0.003214 | 99.591849     |
| 2114 | 0.002965       | 0.003697 | 80.207372     |
| 2115 | 0.003032       | 0.002696 | 88.904518     |
| 2116 | 0.002725       | 0.002753 | 98.963053     |
| 2117 | 0.002755       | 0.002725 | 98.899197     |
| 2118 | 0.002877       | 0.002936 | 98.006522     |
| 2119 | 0.002811       | 0.003066 | 91.652416     |
| 2120 | 0.002807       | 0.003110 | 90.233941     |
| 2121 | 0.003721       | 0.002637 | 70.880693     |
| 2122 | 0.002733       | 0.003093 | 88.352075     |
| 2123 | 0.002748       | 0.002819 | 97.484211     |
| 2124 | 0.002738       | 0.002858 | 95.792997     |
| 2125 | 0.002825       | 0.002803 | 99.221688     |
| 2126 | 0.002740       | 0.002925 | 93.683014     |
| 2127 | 0.002899       | 0.003251 | 89.166510     |
| 2128 | 0.002757       | 0.002926 | 94.232410     |
| 2129 | 0.003070       | 0.002879 | 93.806589     |
| 2130 | 0.003124       | 0.003286 | 95.079125     |
| 2131 | 0.003373       | 0.003184 | 94.400986     |
| 2132 | 0.003326       | 0.002997 | 90.103208     |
| 2133 | 0.002964       | 0.003374 | 87.851077     |
| 2134 | 0.003304       | 0.003197 | 96.768210     |
| 2135 | 0.003469       | 0.003157 | 90.996747     |
| 2136 | 0.002855       | 0.003163 | 90.263534     |
| 2137 | 0.003738       | 0.003385 | 90.562979     |
| 2138 | 0.002913       | 0.003340 | 87.235542     |
| 2139 | 0.002958       | 0.003213 | 92.058435     |
| 2140 | 0.003936       | 0.003970 | 99.126570     |
| 2141 | 0.003445       | 0.002983 | 86.602079     |
| 2142 | 0.003322       | 0.002770 | 83.375365     |
| 2143 | 0.002872       | 0.002977 | 96.477609     |
| 2144 | 0.002891       | 0.002859 | 98.913917     |
| 2145 | 0.003624       | 0.002828 | 78.045737     |
| 2146 | 0.002916       | 0.002775 | 95.186948     |
| 2147 | 0.002770       | 0.002875 | 96.333551     |
| 2148 | 0.002870       | 0.002731 | 95.160404     |
| 2149 | 0.002854       | 0.002632 | 92.199812     |
| 2150 | 0.003097       | 0.003107 | 99.690516     |
| 2151 | 0.002843       | 0.002760 | 97.081881     |
| 2152 | 0.003016       | 0.002820 | 93.503166     |
| 2153 | 0.002741       | 0.003062 | 89.498510     |
| 2154 | 0.003322       | 0.003000 | 90.308053     |
| 2155 | 0.003025       | 0.002858 | 94.475915     |
| 2156 | 0.002780       | 0.002900 | 95.856081     |
| 2157 | 0.002897       | 0.003020 | 95.923273     |
| 2158 | 0.002748       | 0.002828 | 97.150037     |
| 2159 | 0.002633       | 0.002941 | 89.555090     |
| 2160 | 0.002870       | 0.003167 | 90.629711     |
| 2161 | 0.002769       | 0.002567 | 92.720753     |
| 2162 | 0.003029       | 0.003521 | 86.036912     |
| 2163 | 0.003165       | 0.003543 | 89.341695     |
| 2164 | 0.003494       | 0.003212 | 91.909805     |
| 2165 | 0.002986       | 0.003091 | 96.589971     |
| 2166 | 0.002730       | 0.002931 | 93.135811     |
| 2167 | 0.003100       | 0.003681 | 84.200214     |
| 2168 | 0.004361       | 0.003431 | 78.670020     |
| 2169 | 0.003279       | 0.003077 | 93.838466     |
| 2170 | 0.003381       | 0.003309 | 97.886485     |
| 2171 | 0.003547       | 0.002878 | 81.139214     |
| 2172 | 0.002993       | 0.002962 | 98.953771     |
| 2173 | 0.002957       | 0.003810 | 77.614149     |
| 2174 | 0.002737       | 0.002732 | 99.818203     |
| 2175 | 0.003062       | 0.003391 | 90.306105     |
| 2176 | 0.003048       | 0.002695 | 88.418293     |
| 2177 | 0.002699       | 0.002852 | 94.628431     |
| 2178 | 0.002941       | 0.002888 | 98.181649     |
| 2179 | 0.003147       | 0.003353 | 93.865944     |
| 2180 | 0.003079       | 0.002658 | 86.327484     |
| 2181 | 0.002786       | 0.002887 | 96.496153     |
| 2182 | 0.002803       | 0.003092 | 90.643663     |
| 2183 | 0.002891       | 0.002574 | 89.026827     |
| 2184 | 0.003305       | 0.003262 | 98.708482     |
| 2185 | 0.003216       | 0.003203 | 99.598786     |
| 2186 | 0.003206       | 0.003526 | 90.898808     |
| 2187 | 0.003116       | 0.003621 | 86.040256     |
| 2188 | 0.003189       | 0.002712 | 85.059605     |
| 2189 | 0.002786       | 0.002752 | 98.762962     |
| 2190 | 0.003142       | 0.002923 | 93.023074     |
| 2191 | 0.003465       | 0.002823 | 81.472896     |
| 2192 | 0.002962       | 0.002615 | 88.278753     |
| 2193 | 0.003027       | 0.002991 | 98.825262     |
| 2194 | 0.002952       | 0.003911 | 75.475897     |
| 2195 | 0.003187       | 0.002821 | 88.534491     |
| 2196 | 0.002843       | 0.002830 | 99.528310     |
| 2197 | 0.002621       | 0.002985 | 87.801805     |
| 2198 | 0.002791       | 0.002918 | 95.659959     |
| 2199 | 0.002887       | 0.002742 | 94.993874     |
| 2200 | 0.003924       | 0.004029 | 97.377366     |
| 2201 | 0.003491       | 0.002868 | 82.149783     |
| 2202 | 0.002832       | 0.002819 | 99.544187     |
| 2203 | 0.002889       | 0.003381 | 85.451426     |
| 2204 | 0.002877       | 0.002753 | 95.670458     |
| 2205 | 0.002957       | 0.003103 | 95.284036     |
| 2206 | 0.003047       | 0.002833 | 92.981807     |
| 2207 | 0.002937       | 0.002887 | 98.323857     |
| 2208 | 0.002818       | 0.002671 | 94.790018     |
| 2209 | 0.003027       | 0.002764 | 91.321115     |
| 2210 | 0.003285       | 0.002675 | 81.437786     |
| 2211 | 0.003385       | 0.003629 | 93.260072     |
| 2212 | 0.003373       | 0.002875 | 85.256585     |
| 2213 | 0.003060       | 0.002942 | 96.139866     |
| 2214 | 0.002859       | 0.003007 | 95.052171     |
| 2215 | 0.003067       | 0.002748 | 89.588605     |
| 2216 | 0.002897       | 0.002901 | 99.861641     |
| 2217 | 0.003191       | 0.002861 | 89.663815     |
| 2218 | 0.002871       | 0.003218 | 89.202614     |
| 2219 | 0.002808       | 0.002672 | 95.139302     |
| 2220 | 0.003095       | 0.003314 | 93.371310     |
| 2221 | 0.003395       | 0.004130 | 82.187396     |
| 2222 | 0.002834       | 0.003064 | 92.484419     |
| 2223 | 0.002951       | 0.003175 | 92.938256     |
| 2224 | 0.002811       | 0.003382 | 83.122134     |
| 2225 | 0.002921       | 0.002936 | 99.477917     |
| 2226 | 0.003081       | 0.002790 | 90.534757     |
| 2227 | 0.002820       | 0.002945 | 95.758624     |
| 2228 | 0.002884       | 0.003091 | 93.305839     |
| 2229 | 0.003296       | 0.002956 | 89.703893     |
| 2230 | 0.003225       | 0.002932 | 90.894169     |
| 2231 | 0.002879       | 0.003246 | 88.693108     |
| 2232 | 0.002946       | 0.003087 | 95.408958     |
| 2233 | 0.002971       | 0.002747 | 92.472010     |
| 2234 | 0.003382       | 0.002727 | 80.624030     |
| 2235 | 0.003604       | 0.002808 | 77.931974     |
| 2236 | 0.002951       | 0.003375 | 87.432246     |
| 2237 | 0.002955       | 0.002614 | 88.439105     |
| 2238 | 0.002899       | 0.002800 | 96.587378     |
| 2239 | 0.002924       | 0.003057 | 95.636555     |
| 2240 | 0.002867       | 0.002774 | 96.744200     |
| 2241 | 0.003044       | 0.003078 | 98.889609     |
| 2242 | 0.003037       | 0.003008 | 99.037203     |
| 2243 | 0.002830       | 0.002962 | 95.540637     |
| 2244 | 0.003296       | 0.003285 | 99.680034     |
| 2245 | 0.003435       | 0.002684 | 78.143651     |
| 2246 | 0.003137       | 0.002916 | 92.939588     |
| 2247 | 0.002876       | 0.002683 | 93.277191     |
| 2248 | 0.003033       | 0.002842 | 93.702406     |
| 2249 | 0.003129       | 0.002821 | 90.158971     |
| 2250 | 0.003166       | 0.002734 | 86.351359     |
| 2251 | 0.002757       | 0.002795 | 98.668091     |
| 2252 | 0.003055       | 0.002751 | 90.020403     |
| 2253 | 0.003155       | 0.002942 | 93.261719     |
| 2254 | 0.002883       | 0.002890 | 99.745861     |
| 2255 | 0.003551       | 0.002851 | 80.280987     |
| 2256 | 0.003788       | 0.002851 | 75.264858     |
| 2257 | 0.002728       | 0.002928 | 93.186201     |
| 2258 | 0.003205       | 0.002857 | 89.168884     |
| 2259 | 0.003531       | 0.002669 | 75.577527     |
| 2260 | 0.003704       | 0.003003 | 81.060348     |
| 2261 | 0.002790       | 0.003087 | 90.368934     |
| 2262 | 0.002925       | 0.002935 | 99.653940     |
| 2263 | 0.002884       | 0.002817 | 97.652295     |
| 2264 | 0.002910       | 0.002971 | 97.925176     |
| 2265 | 0.003077       | 0.002858 | 92.881739     |
| 2266 | 0.003261       | 0.002845 | 87.260439     |
| 2267 | 0.003092       | 0.002852 | 92.231312     |
| 2268 | 0.002767       | 0.003054 | 90.596060     |
| 2269 | 0.003004       | 0.002946 | 98.065871     |
| 2270 | 0.003447       | 0.002840 | 82.387724     |
| 2271 | 0.003135       | 0.003083 | 98.330417     |
| 2272 | 0.002973       | 0.002775 | 93.343515     |
| 2273 | 0.002694       | 0.002716 | 99.216204     |
| 2274 | 0.003983       | 0.003687 | 92.562248     |
| 2275 | 0.003278       | 0.002826 | 86.227945     |
| 2276 | 0.003212       | 0.002842 | 88.472806     |
| 2277 | 0.002989       | 0.002824 | 94.488218     |
| 2278 | 0.003604       | 0.002885 | 80.038419     |
| 2279 | 0.003200       | 0.003059 | 95.598055     |
| 2280 | 0.004239       | 0.003158 | 74.485290     |
| 2281 | 0.003064       | 0.003097 | 98.940788     |
| 2282 | 0.002804       | 0.002866 | 97.829379     |
| 2283 | 0.003302       | 0.003201 | 96.932076     |
| 2284 | 0.003140       | 0.003057 | 97.345111     |
| 2285 | 0.003109       | 0.003175 | 97.942710     |
| 2286 | 0.003010       | 0.002934 | 97.479054     |
| 2287 | 0.003337       | 0.002662 | 79.770379     |
| 2288 | 0.003119       | 0.003445 | 90.530467     |
| 2289 | 0.003224       | 0.002946 | 91.380654     |
| 2290 | 0.003194       | 0.003368 | 94.853096     |
| 2291 | 0.003637       | 0.002995 | 82.348272     |
| 2292 | 0.003379       | 0.003351 | 99.166507     |
| 2293 | 0.003064       | 0.002707 | 88.357801     |
| 2294 | 0.003524       | 0.003492 | 99.090312     |
| 2295 | 0.002851       | 0.002744 | 96.234021     |
| 2296 | 0.003758       | 0.002998 | 79.763060     |
| 2297 | 0.002809       | 0.002628 | 93.547441     |
| 2298 | 0.003027       | 0.003018 | 99.690595     |
| 2299 | 0.002963       | 0.002796 | 94.379151     |
| 2300 | 0.002962       | 0.002860 | 96.573809     |
| 2301 | 0.002874       | 0.002854 | 99.326686     |
| 2302 | 0.003046       | 0.003401 | 89.584976     |
| 2303 | 0.003006       | 0.003193 | 94.150767     |
| 2304 | 0.003027       | 0.002984 | 98.583039     |
| 2305 | 0.003014       | 0.003083 | 97.766007     |
| 2306 | 0.004032       | 0.003608 | 89.489744     |
| 2307 | 0.003111       | 0.002760 | 88.702689     |
| 2308 | 0.002763       | 0.002777 | 99.491291     |
| 2309 | 0.003220       | 0.002802 | 87.027916     |
| 2310 | 0.002952       | 0.002772 | 93.907789     |
| 2311 | 0.003087       | 0.002839 | 91.956955     |
| 2312 | 0.003064       | 0.003221 | 95.146535     |
| 2313 | 0.002881       | 0.002870 | 99.632718     |
| 2314 | 0.003242       | 0.002891 | 89.180961     |
| 2315 | 0.002843       | 0.002830 | 99.527518     |
| 2316 | 0.003557       | 0.003410 | 95.855460     |
| 2317 | 0.002826       | 0.003105 | 91.023085     |
| 2318 | 0.003352       | 0.003295 | 98.293815     |
| 2319 | 0.002851       | 0.002840 | 99.616899     |
| 2320 | 0.002715       | 0.003250 | 83.557196     |
| 2321 | 0.003056       | 0.002951 | 96.557377     |
| 2322 | 0.003029       | 0.002752 | 90.850678     |
| 2323 | 0.002977       | 0.002811 | 94.442507     |
| 2324 | 0.003163       | 0.002889 | 91.331462     |
| 2325 | 0.003625       | 0.003357 | 92.595721     |
| 2326 | 0.002786       | 0.003209 | 86.841296     |
| 2327 | 0.003199       | 0.002730 | 85.357570     |
| 2328 | 0.003131       | 0.002909 | 92.926223     |
| 2329 | 0.002883       | 0.002957 | 97.491037     |
| 2330 | 0.003822       | 0.003031 | 79.289857     |
| 2331 | 0.002871       | 0.002715 | 94.558721     |
| 2332 | 0.003925       | 0.003354 | 85.453660     |
| 2333 | 0.002986       | 0.002969 | 99.416930     |
| 2334 | 0.002718       | 0.003160 | 86.020980     |
| 2335 | 0.003148       | 0.002853 | 90.638209     |
| 2336 | 0.002928       | 0.002820 | 96.304797     |
| 2337 | 0.002876       | 0.003132 | 91.804470     |
| 2338 | 0.002836       | 0.003067 | 92.466217     |
| 2339 | 0.003255       | 0.002839 | 87.215248     |
| 2340 | 0.002961       | 0.002850 | 96.262749     |
